                                     Texto 1  Texto 2  Texto 3
parece[cortar[frente]]               0.30103  0.00000  0.00000
parece[cortar[le]]                   0.30103  0.00000  0.00000
parte[Por,\\,]                       0.00000  0.00000  0.30103
parte[Por,su]                        0.00000  0.00000  0.30103
parte[su,\\,]                        0.00000  0.00000  0.30103
pensamiento[",Ah]                    0.00000  0.30103  0.00000
pensamiento[",es]                    0.00000  0.30103  0.00000
pensamiento[",ese]                   0.00000  0.30103  0.00000
pensamiento[",pensó]                 0.00000  0.30103  0.00000
pensamiento[Ah,es]                   0.00000  0.30103  0.00000
pensamiento[Ah,ese]                  0.00000  0.30103  0.00000
pensamiento[Ah,pensó]                0.00000  0.30103  0.00000
pensamiento[Ah[.]]                   0.00000  0.30103  0.00000
pensamiento[ese,es]                  0.00000  0.30103  0.00000
pensamiento[inmortales[:]]           0.00000  0.30103  0.00000
pensamiento[inmortales[\\,]]         0.00000  0.30103  0.00000
pensamiento[inmortales[eterna]]      0.00000  0.30103  0.00000
pensamiento[inmortales[no]]          0.00000  0.30103  0.00000
pensamiento[inmortales[somos]]       0.00000  0.30103  0.00000
pensamiento[pensó,es]                0.00000  0.30103  0.00000
pensamiento[pensó,ese]               0.00000  0.30103  0.00000
pensamiento[pensó[\\,]]              0.00000  0.30103  0.00000
pensamiento[pensó[adentros]]         0.00000  0.30103  0.00000
pensamiento[pensó[tigre]]            0.00000  0.30103  0.00000
pensamiento[sorprenderá,inmortales]  0.00000  0.30103  0.00000
pensamiento[sorprenderá[los]]        0.00000  0.30103  0.00000
pensamiento[sorprenderá[que]]        0.00000  0.30103  0.00000
pensamiento[un,inmortales]           0.00000  0.30103  0.00000
pensamiento[un,sorprenderá]          0.00000  0.30103  0.00000
pensó[\\,,\\,]                       0.00000  0.30103  0.00000
pensó[\\,,adentros]                  0.00000  0.30103  0.00000
pensó[\\,,tigre]                     0.00000  0.30103  0.00000
pensó[adentros,\\,]                  0.00000  0.30103  0.00000
pensó[adentros[para]]                0.00000  0.30103  0.00000
pensó[adentros[sus]]                 0.00000  0.30103  0.00000
pensó[tigre,\\,]                     0.00000  0.30103  0.00000
pensó[tigre,adentros]                0.00000  0.30103  0.00000
pensó[tigre[el]]                     0.00000  0.30103  0.00000
piña[\\,,la]                         0.00000  0.00000  0.30103
proteínas[vegetales[y]]              0.00000  0.00000  0.30103
quisiera[\\,,;]                      0.30103  0.00000  0.00000
quisiera[\\,,como]                   0.30103  0.00000  0.00000
quisiera[\\,,leer]                   0.30103  0.00000  0.00000
quisiera[\\,,si]                     0.30103  0.00000  0.00000
quisiera[como,;]                     0.30103  0.00000  0.00000
quisiera[como,leer]                  0.30103  0.00000  0.00000
quisiera[como,si]                    0.30103  0.00000  0.00000
quisiera[leer,;]                     0.30103  0.00000  0.00000
quisiera[leer[dentro]]               0.30103  0.00000  0.00000
quisiera[si,;]                       0.30103  0.00000  0.00000
quisiera[si,leer]                    0.30103  0.00000  0.00000
recomendado[consumo,está]            0.00000  0.00000  0.30103
recomendado[consumo,mejor]           0.00000  0.00000  0.30103
recomendado[consumo,también]         0.00000  0.00000  0.30103
recomendado[consumo[el]]             0.00000  0.00000  0.30103
recomendado[consumo[frutas]]         0.00000  0.00000  0.30103
recomendado[está,mejor]              0.00000  0.00000  0.30103
recomendado[mejor[\\,]]              0.00000  0.00000  0.30103
recomendado[mejor[es]]               0.00000  0.00000  0.30103
recomendado[mejor[evitar]]           0.00000  0.00000  0.30103
recomendado[mejor[pero]]             0.00000  0.00000  0.30103
recomendado[mejor[“]]                0.00000  0.00000  0.30103
recomendado[parte,consumo]           0.00000  0.00000  0.30103
recomendado[parte,está]              0.00000  0.00000  0.30103
recomendado[parte,mejor]             0.00000  0.00000  0.30103
recomendado[parte,también]           0.00000  0.00000  0.30103
recomendado[parte[Por]]              0.00000  0.00000  0.30103
recomendado[parte[\\,]]              0.00000  0.00000  0.30103
recomendado[parte[su]]               0.00000  0.00000  0.30103
recomendado[también,está]            0.00000  0.00000  0.30103
recomendado[también,mejor]           0.00000  0.00000  0.30103
recomendado[”,\\,]                   0.00000  0.00000  0.30103
ronca[es,mira]                       0.30103  0.00000  0.00000
ronca[es,ríe]                        0.30103  0.00000  0.00000
ronca[mira,ríe]                      0.30103  0.00000  0.00000
ronca[mira[fijamente]]               0.30103  0.00000  0.00000
ronca[mira[nos]]                     0.30103  0.00000  0.00000
ronca[mira[quisiera]]                0.30103  0.00000  0.00000
ronca[mira[todos]]                   0.30103  0.00000  0.00000
ronca[mira[y]]                       0.30103  0.00000  0.00000
ronca[ríe[no]]                       0.30103  0.00000  0.00000
ronca[ríe[nunca]]                    0.30103  0.00000  0.00000
ronca[ríe[se]]                       0.30103  0.00000  0.00000
ronca[voz,es]                        0.30103  0.00000  0.00000
ronca[voz,mira]                      0.30103  0.00000  0.00000
ronca[voz,ríe]                       0.30103  0.00000  0.00000
ronca[voz[su]]                       0.30103  0.00000  0.00000
ríe[no,nunca]                        0.30103  0.00000  0.00000
ríe[no,se]                           0.30103  0.00000  0.00000
ríe[se,nunca]                        0.30103  0.00000  0.00000
solo[pensamiento["]]                 0.00000  0.30103  0.00000
solo[pensamiento[Ah]]                0.00000  0.30103  0.00000
solo[pensamiento[es]]                0.00000  0.30103  0.00000
solo[pensamiento[ese]]               0.00000  0.30103  0.00000
solo[pensamiento[inmortales]]        0.00000  0.30103  0.00000
solo[pensamiento[pensó]]             0.00000  0.30103  0.00000
solo[pensamiento[sorprenderá]]       0.00000  0.30103  0.00000
solo[pensamiento[un]]                0.00000  0.30103  0.00000
sonreía[\\,,que]                     0.30103  0.00000  0.00000
sonreía[\\,,siempre]                 0.30103  0.00000  0.00000
sonreía[que,siempre]                 0.30103  0.00000  0.00000
sorprenderá[que,los]                 0.00000  0.30103  0.00000
tengan[que,índice]                   0.00000  0.00000  0.30103
tengan[índice[bajo]]                 0.00000  0.00000  0.30103
tengan[índice[glicémico]]            0.00000  0.00000  0.30103
tengo[Pero,.]                        0.30103  0.00000  0.00000
tengo[Pero,gustado]                  0.30103  0.00000  0.00000
tengo[Pero,maestro]                  0.30103  0.00000  0.00000
tengo[Pero,no]                       0.30103  0.00000  0.00000
tengo[gustado,.]                     0.30103  0.00000  0.00000
tengo[gustado[\\,]]                  0.30103  0.00000  0.00000
tengo[gustado[aula]]                 0.30103  0.00000  0.00000
tengo[gustado[ha]]                   0.30103  0.00000  0.00000
tengo[gustado[me]]                   0.30103  0.00000  0.00000
tengo[gustado[no]]                   0.30103  0.00000  0.00000
tengo[gustado[y]]                    0.30103  0.00000  0.00000
tengo[maestro,.]                     0.30103  0.00000  0.00000
tengo[maestro,gustado]               0.30103  0.00000  0.00000
tengo[maestro[aquel]]                0.30103  0.00000  0.00000
tengo[maestro[el]]                   0.30103  0.00000  0.00000
tengo[no,.]                          0.30103  0.00000  0.00000
tengo[no,gustado]                    0.30103  0.00000  0.00000
tengo[no,maestro]                    0.30103  0.00000  0.00000
tiempos[comida[de]]                  0.00000  0.00000  0.30103
tiempos[en,comida]                   0.00000  0.00000  0.30103
tiempos[en,los]                      0.00000  0.00000  0.30103
tiempos[los,comida]                  0.00000  0.00000  0.30103
tiempos[los[todos]]                  0.00000  0.00000  0.30103
tiempos[y,comida]                    0.00000  0.00000  0.30103
tiempos[y,en]                        0.00000  0.00000  0.30103
tiempos[y,los]                       0.00000  0.00000  0.30103
todos[a,uno]                         0.30103  0.00000  0.00000
todos[uno[\\,]]                      0.30103  0.00000  0.00000
todos[uno[después]]                  0.30103  0.00000  0.00000
uno[\\,,después]                     0.30103  0.00000  0.00000
uno[después[otro]]                   0.30103  0.00000  0.00000
uvas[\\,,las]                        0.00000  0.00000  0.30103
vamos[a[morirán]]                    0.00000  0.30103  0.00000
vamos[que,a]                         0.00000  0.30103  0.00000
vamos[que,vez]                       0.00000  0.30103  0.00000
vamos[que[.]]                        0.00000  0.30103  0.00000
vamos[vez,a]                         0.00000  0.30103  0.00000
vamos[vez[alguna]]                   0.00000  0.30103  0.00000
índice[bajo,glicémico]               0.00000  0.00000  0.30103
