      Texto 1   Texto 2   Texto 3
jae  0.000000  0.000000  0.143628
jam  0.143628  0.000000  0.000000
jar  0.000000  0.053009  0.053009
jas  0.000000  0.053009  0.053009
jee  0.000000  0.143628  0.000000
jem  0.000000  0.106018  0.053009
jer  0.053009  0.053009  0.000000
jet  0.053009  0.053009  0.000000
jic  0.000000  0.143628  0.000000
jit  0.000000  0.143628  0.000000
joc  0.227645  0.000000  0.000000
jod  0.143628  0.000000  0.000000
jon  0.053009  0.000000  0.053009
jop  0.000000  0.143628  0.000000
jor  0.000000  0.053009  0.084017
jos  0.227645  0.000000  0.000000
jov  0.143628  0.000000  0.000000
jun  0.143628  0.000000  0.000000
laa  0.000000  0.000000  0.000000
lab  0.084017  0.000000  0.053009
lac  0.106018  0.000000  0.106018
lad  0.000000  0.000000  0.000000
lae  0.000000  0.000000  0.000000
laf  0.000000  0.000000  0.000000
lag  0.053009  0.000000  0.084017
lah  0.000000  0.000000  0.000000
lai  0.000000  0.053009  0.053009
lal  0.000000  0.287256  0.000000
lam  0.000000  0.000000  0.000000
lan  0.000000  0.000000  0.000000
lao  0.053009  0.000000  0.053009
lap  0.000000  0.000000  0.000000
laq  0.053009  0.000000  0.053009
lar  0.053009  0.123083  0.000000
las  0.000000  0.000000  0.000000
lat  0.000000  0.000000  0.000000
lau  0.227645  0.000000  0.000000
lav  0.000000  0.000000  0.000000
lay  0.143628  0.000000  0.000000
laz  0.000000  0.053009  0.084017
lba  0.000000  0.053009  0.053009
lbe  0.143628  0.000000  0.000000
lbu  0.000000  0.000000  0.143628
lca  0.123083  0.000000  0.053009
lce  0.000000  0.000000  0.227645
lco  0.053009  0.000000  0.053009
lcu  0.053009  0.000000  0.053009
lde  0.000000  0.000000  0.000000
ldi  0.143628  0.000000  0.000000
ldo  0.000000  0.287256  0.000000
lea  0.000000  0.227645  0.000000
lec  0.053009  0.000000  0.053009
led  0.000000  0.000000  0.143628
lee  0.000000  0.000000  0.000000
leg  0.227645  0.000000  0.000000
leh  0.143628  0.000000  0.000000
lel  0.227645  0.000000  0.000000
lem  0.000000  0.000000  0.000000
len  0.000000  0.000000  0.000000
lep  0.000000  0.053009  0.053009
ler  0.227645  0.000000  0.000000
les  0.000000  0.000000  0.000000
lev  0.000000  0.000000  0.000000
lez  0.000000  0.143628  0.000000
lge  0.143628  0.000000  0.000000
lgi  0.143628  0.000000  0.000000
lgn  0.000000  0.143628  0.000000
lgr  0.143628  0.000000  0.000000
lgu  0.000000  0.000000  0.000000
lho  0.143628  0.000000  0.000000
lia  0.053009  0.000000  0.053009
lib  0.084017  0.084017  0.000000
lic  0.000000  0.053009  0.123083
lid  0.000000  0.000000  0.000000
lie  0.000000  0.143628  0.000000
lig  0.000000  0.000000  0.143628
lim  0.000000  0.053009  0.084017
lin  0.000000  0.000000  0.371273
lir  0.227645  0.000000  0.000000
lit  0.000000  0.287256  0.000000
liz  0.000000  0.227645  0.000000
lla  0.123083  0.084017  0.000000
llc  0.143628  0.000000  0.000000
lle  0.000000  0.000000  0.000000
lll  0.143628  0.000000  0.000000
llo  0.000000  0.000000  0.000000
llu  0.000000  0.143628  0.000000
lma  0.143628  0.000000  0.000000
lme  0.000000  0.053009  0.084017
lmi  0.143628  0.000000  0.000000
lmp  0.000000  0.143628  0.000000
lmu  0.000000  0.143628  0.000000
lni  0.000000  0.000000  0.143628
loa  0.143628  0.000000  0.000000
loc  0.053009  0.053009  0.000000
lod  0.000000  0.287256  0.000000
loe  0.053009  0.053009  0.000000
log  0.053009  0.000000  0.053009
loi  0.000000  0.053009  0.053009
lol  0.000000  0.227645  0.000000
lon  0.143628  0.000000  0.000000
loo  0.053009  0.053009  0.000000
lop  0.000000  0.000000  0.227645
loq  0.053009  0.000000  0.053009
lor  0.000000  0.000000  0.000000
los  0.000000  0.000000  0.000000
lot  0.000000  0.143628  0.000000
loy  0.143628  0.000000  0.000000
lpa  0.000000  0.053009  0.053009
lpe  0.143628  0.000000  0.000000
lpi  0.333493  0.000000  0.000000
lpn  0.000000  0.000000  0.143628
lpr  0.287256  0.000000  0.000000
lpu  0.143628  0.000000  0.000000
lqu  0.000000  0.053009  0.053009
lre  0.000000  0.227645  0.000000
lsa  0.053009  0.000000  0.053009
lsi  0.053009  0.000000  0.053009
lso  0.000000  0.143628  0.000000
lst  0.000000  0.000000  0.143628
lsu  0.000000  0.143628  0.000000
lta  0.053009  0.000000  0.053009
lte  0.000000  0.000000  0.000000
lti  0.000000  0.084017  0.053009
lto  0.084017  0.000000  0.053009
ltr  0.000000  0.000000  0.143628
luc  0.000000  0.000000  0.227645
lud  0.053009  0.000000  0.084017
lue  0.000000  0.143628  0.000000
lug  0.000000  0.143628  0.000000
lui  0.000000  0.000000  0.227645
lum  0.143628  0.000000  0.000000
lva  0.084017  0.053009  0.000000
lve  0.123083  0.053009  0.000000
lvi  0.143628  0.000000  0.000000
lvl  0.143628  0.000000  0.000000
lyn  0.143628  0.000000  0.000000
lyo  0.227645  0.000000  0.000000
maa  0.143628  0.000000  0.000000
mad  0.333493  0.000000  0.000000
mae  0.159026  0.000000  0.053009
mag  0.000000  0.143628  0.000000
mah  0.143628  0.000000  0.000000
mal  0.000000  0.000000  0.000000
mam  0.143628  0.000000  0.000000
man  0.000000  0.000000  0.000000
map  0.000000  0.000000  0.143628
mar  0.084017  0.084017  0.000000
mas  0.123083  0.053009  0.000000
mat  0.000000  0.143628  0.000000
may  0.000000  0.143628  0.000000
mba  0.143628  0.000000  0.000000
mbi  0.053009  0.000000  0.106018
mbo  0.143628  0.000000  0.000000
mbr  0.053009  0.084017  0.000000
mea  0.227645  0.000000  0.000000
med  0.000000  0.000000  0.000000
mee  0.143628  0.000000  0.000000
meh  0.227645  0.000000  0.000000
mej  0.000000  0.053009  0.084017
mel  0.000000  0.000000  0.000000
mem  0.053009  0.000000  0.053009
men  0.000000  0.000000  0.000000
mep  0.227645  0.000000  0.000000
mer  0.137026  0.000000  0.106018
mes  0.287256  0.000000  0.000000
met  0.143628  0.000000  0.000000
mez  0.000000  0.143628  0.000000
mia  0.227645  0.000000  0.000000
mic  0.000000  0.000000  0.143628
mid  0.000000  0.000000  0.287256
mie  0.000000  0.053009  0.106018
mig  0.143628  0.000000  0.000000
mih  0.143628  0.000000  0.000000
mim  0.227645  0.000000  0.000000
min  0.000000  0.084017  0.084017
mio  0.143628  0.000000  0.000000
mip  0.143628  0.000000  0.000000
mir  0.000000  0.000000  0.000000
mis  0.084017  0.053009  0.000000
mit  0.000000  0.084017  0.053009
mme  0.143628  0.000000  0.000000
mnd  0.000000  0.143628  0.000000
mod  0.000000  0.000000  0.143628
moe  0.084017  0.000000  0.053009
mol  0.053009  0.000000  0.084017
mom  0.143628  0.000000  0.000000
mon  0.000000  0.000000  0.000000
mop  0.143628  0.000000  0.000000
mor  0.053009  0.137026  0.000000
mos  0.000000  0.000000  0.000000
mou  0.143628  0.000000  0.000000
mpa  0.084017  0.084017  0.000000
mpe  0.053009  0.053009  0.000000
mpl  0.000000  0.106018  0.084017
mpo  0.000000  0.000000  0.000000
mpr  0.106018  0.000000  0.053009
mpt  0.143628  0.000000  0.000000
msa  0.143628  0.000000  0.000000
msb  0.000000  0.000000  0.143628
msc  0.227645  0.000000  0.000000
msd  0.000000  0.000000  0.143628
msg  0.143628  0.000000  0.000000
msn  0.000000  0.000000  0.143628
msq  0.000000  0.143628  0.000000
mst  0.000000  0.227645  0.000000
mti  0.000000  0.000000  0.143628
muc  0.053009  0.000000  0.084017
mue  0.000000  0.053009  0.053009
muj  0.053009  0.053009  0.000000
mul  0.000000  0.227645  0.000000
mun  0.143628  0.000000  0.000000
muy  0.000000  0.053009  0.053009
mxi  0.000000  0.227645  0.000000
naa  0.084017  0.053009  0.000000
nab  0.000000  0.000000  0.000000
nac  0.000000  0.143628  0.000000
nad  0.000000  0.000000  0.000000
nae  0.000000  0.000000  0.000000
nah  0.053009  0.053009  0.000000
nai  0.000000  0.053009  0.084017
naj  0.000000  0.143628  0.000000
nal  0.000000  0.000000  0.000000
nam  0.053009  0.000000  0.053009
nan  0.000000  0.000000  0.000000
nap  0.000000  0.084017  0.106018
naq  0.000000  0.000000  0.227645
nar  0.000000  0.053009  0.084017
nas  0.137026  0.000000  0.159026
nat  0.053009  0.000000  0.123083
nau  0.143628  0.000000  0.000000
nav  0.000000  0.000000  0.000000
nay  0.000000  0.227645  0.000000
naz  0.000000  0.000000  0.143628
nba  0.084017  0.000000  0.053009
nbu  0.227645  0.000000  0.000000
nca  0.123083  0.000000  0.084017
nce  0.000000  0.000000  0.000000
nch  0.053009  0.084017  0.000000
nci  0.000000  0.000000  0.000000
ncl  0.000000  0.000000  0.227645
nco  0.000000  0.000000  0.000000
ncr  0.053009  0.000000  0.053009
ncu  0.000000  0.000000  0.000000
nda  0.123083  0.000000  0.084017
ndc  0.000000  0.143628  0.000000
nde  0.000000  0.000000  0.000000
ndi  0.000000  0.000000  0.000000
ndo  0.000000  0.000000  0.000000
ndr  0.000000  0.000000  0.143628
nea  0.000000  0.053009  0.053009
nec  0.053009  0.000000  0.053009
ned  0.000000  0.143628  0.000000
nel  0.000000  0.000000  0.000000
nem  0.143628  0.000000  0.000000
nen  0.053009  0.000000  0.137026
ner  0.053009  0.000000  0.148814
nes  0.000000  0.000000  0.000000
neu  0.143628  0.000000  0.000000
nev  0.000000  0.000000  0.143628
nex  0.000000  0.000000  0.143628
nez  0.000000  0.143628  0.000000
nfe  0.000000  0.000000  0.143628
nfr  0.000000  0.053009  0.053009
nga  0.000000  0.084017  0.053009
nge  0.000000  0.143628  0.000000
ngo  0.227645  0.000000  0.000000
ngr  0.000000  0.000000  0.143628
ngu  0.000000  0.227645  0.000000
nic  0.053009  0.053009  0.000000
nie  0.143628  0.000000  0.000000
nil  0.000000  0.143628  0.000000
nim  0.143628  0.000000  0.000000
nin  0.000000  0.287256  0.000000
nio  0.143628  0.000000  0.000000
nis  0.000000  0.000000  0.000000
nit  0.143628  0.000000  0.000000
niv  0.000000  0.000000  0.143628
nla  0.000000  0.000000  0.000000
nli  0.000000  0.143628  0.000000
nll  0.143628  0.000000  0.000000
nlo  0.084017  0.000000  0.084017
nma  0.143628  0.000000  0.000000
nme  0.000000  0.143628  0.000000
nmo  0.000000  0.333493  0.000000
nms  0.000000  0.143628  0.000000
nmu  0.000000  0.000000  0.143628
nni  0.143628  0.000000  0.000000
nno  0.084017  0.053009  0.000000
noa  0.000000  0.143628  0.000000
noc  0.000000  0.143628  0.000000
nod  0.000000  0.000000  0.000000
noe  0.053009  0.106018  0.000000
noh  0.000000  0.143628  0.000000
nol  0.000000  0.084017  0.053009
nom  0.227645  0.000000  0.000000
nop  0.000000  0.053009  0.084017
noq  0.084017  0.000000  0.053009
nor  0.000000  0.106018  0.053009
nos  0.190034  0.168034  0.000000
not  0.053009  0.000000  0.053009
nov  0.143628  0.000000  0.000000
noy  0.143628  0.000000  0.000000
npa  0.000000  0.227645  0.000000
npe  0.000000  0.106018  0.084017
npr  0.000000  0.053009  0.053009
nqu  0.084017  0.137026  0.000000
nre  0.053009  0.084017  0.000000
nri  0.106018  0.000000  0.053009
nru  0.143628  0.000000  0.000000
nsa  0.000000  0.143628  0.000000
nsc  0.143628  0.000000  0.000000
nse  0.000000  0.084017  0.053009
nsm  0.000000  0.227645  0.000000
nst  0.000000  0.143628  0.000000
nsu  0.000000  0.000000  0.000000
nsv  0.000000  0.143628  0.000000
nta  0.000000  0.000000  0.000000
nte  0.000000  0.000000  0.000000
ntf  0.000000  0.000000  0.143628
nti  0.000000  0.000000  0.000000
nto  0.000000  0.000000  0.000000
ntr  0.000000  0.000000  0.000000
ntu  0.053009  0.053009  0.000000
nua  0.000000  0.000000  0.143628
nue  0.084017  0.084017  0.000000
nun  0.053009  0.000000  0.148814
nus  0.000000  0.000000  0.143628
nut  0.000000  0.000000  0.143628
nuy  0.000000  0.000000  0.143628
nya  0.143628  0.000000  0.000000
nyd  0.000000  0.000000  0.227645
nyv  0.143628  0.000000  0.000000
nza  0.143628  0.000000  0.000000
oaa  0.000000  0.227645  0.000000
oab  0.000000  0.000000  0.143628
oad  0.000000  0.000000  0.227645
oag  0.000000  0.000000  0.143628
oal  0.123083  0.000000  0.053009
oan  0.143628  0.000000  0.000000
oap  0.000000  0.000000  0.143628
oaq  0.227645  0.000000  0.000000
oar  0.000000  0.000000  0.333493
oas  0.000000  0.143628  0.000000
oat  0.000000  0.000000  0.143628
oba  0.143628  0.000000  0.000000
obj  0.143628  0.000000  0.000000
obl  0.000000  0.000000  0.143628
obr  0.084017  0.053009  0.000000
oca  0.123083  0.148814  0.000000
oce  0.053009  0.000000  0.106018
och  0.000000  0.143628  0.000000
oci  0.000000  0.143628  0.000000
ocm  0.000000  0.000000  0.143628
oco  0.000000  0.000000  0.000000
ocu  0.000000  0.000000  0.000000
oda  0.000000  0.000000  0.000000
ode  0.000000  0.000000  0.000000
odi  0.000000  0.000000  0.000000
odo  0.000000  0.000000  0.000000
ods  0.000000  0.000000  0.143628
odu  0.106018  0.000000  0.106018
oei  0.143628  0.000000  0.000000
oel  0.000000  0.000000  0.000000
oen  0.148814  0.053009  0.000000
oes  0.000000  0.000000  0.000000
oex  0.000000  0.053009  0.053009
ofe  0.287256  0.000000  0.000000
ofi  0.143628  0.000000  0.000000
oga  0.000000  0.000000  0.143628
ogr  0.053009  0.000000  0.053009
oha  0.053009  0.106018  0.000000
ohe  0.000000  0.000000  0.143628
ohi  0.000000  0.000000  0.227645
ohu  0.000000  0.143628  0.000000
oid  0.000000  0.000000  0.143628
oig  0.000000  0.143628  0.000000
oji  0.000000  0.143628  0.000000
ola  0.000000  0.000000  0.000000
ole  0.000000  0.227645  0.000000
oli  0.000000  0.333493  0.000000
olo  0.000000  0.000000  0.000000
olp  0.143628  0.000000  0.000000
olt  0.000000  0.000000  0.143628
olu  0.000000  0.143628  0.000000
olv  0.371273  0.000000  0.000000
oma  0.333493  0.000000  0.000000
omb  0.000000  0.000000  0.000000
ome  0.000000  0.000000  0.000000
omi  0.000000  0.000000  0.000000
omo  0.000000  0.000000  0.000000
omp  0.084017  0.000000  0.053009
oms  0.000000  0.227645  0.000000
omx  0.000000  0.143628  0.000000
ona  0.000000  0.000000  0.000000
onc  0.000000  0.000000  0.000000
ond  0.000000  0.000000  0.000000
one  0.000000  0.000000  0.000000
onf  0.000000  0.143628  0.000000
ong  0.000000  0.143628  0.000000
oni  0.000000  0.000000  0.000000
onl  0.084017  0.084017  0.000000
onn  0.287256  0.000000  0.000000
ono  0.000000  0.000000  0.000000
onq  0.053009  0.084017  0.000000
onr  0.053009  0.053009  0.000000
ons  0.084017  0.000000  0.084017
ont  0.000000  0.000000  0.000000
onu  0.000000  0.000000  0.143628
oob  0.143628  0.000000  0.000000
ool  0.000000  0.143628  0.000000
oop  0.000000  0.000000  0.143628
oot  0.000000  0.143628  0.000000
opa  0.000000  0.000000  0.000000
ope  0.084017  0.000000  0.106018
opi  0.000000  0.143628  0.000000
opo  0.000000  0.000000  0.000000
opr  0.084017  0.000000  0.053009
opu  0.053009  0.000000  0.106018
oqu  0.000000  0.000000  0.000000
ora  0.000000  0.000000  0.000000
orc  0.084017  0.084017  0.000000
ord  0.000000  0.000000  0.000000
ore  0.000000  0.000000  0.000000
orf  0.000000  0.000000  0.000000
org  0.000000  0.000000  0.143628
orh  0.000000  0.143628  0.000000
ori  0.053009  0.084017  0.000000
orl  0.143628  0.000000  0.000000
orm  0.000000  0.000000  0.000000
orn  0.143628  0.000000  0.000000
oro  0.000000  0.000000  0.227645
orp  0.000000  0.084017  0.053009
orq  0.000000  0.000000  0.000000
orr  0.053009  0.084017  0.000000
ors  0.000000  0.053009  0.084017
ort  0.000000  0.000000  0.000000
oru  0.000000  0.000000  0.000000
osa  0.000000  0.000000  0.000000
osb  0.227645  0.000000  0.000000
osc  0.000000  0.000000  0.000000
osd  0.000000  0.000000  0.000000
ose  0.000000  0.000000  0.000000
osf  0.053009  0.053009  0.000000
osg  0.143628  0.000000  0.000000
osh  0.000000  0.143628  0.000000
osi  0.000000  0.000000  0.000000
osj  0.143628  0.000000  0.000000
osl  0.000000  0.000000  0.000000
osm  0.333493  0.000000  0.000000
osn  0.053009  0.053009  0.000000
oso  0.000000  0.000000  0.000000
osp  0.000000  0.000000  0.000000
osq  0.000000  0.000000  0.000000
osr  0.000000  0.053009  0.106018
oss  0.084017  0.137026  0.000000
ost  0.000000  0.000000  0.000000
osu  0.000000  0.084017  0.053009
osy  0.000000  0.000000  0.000000
ota  0.084017  0.053009  0.000000
ote  0.053009  0.000000  0.084017
oti  0.000000  0.227645  0.000000
otr  0.000000  0.000000  0.000000
oun  0.000000  0.000000  0.000000
ove  0.143628  0.000000  0.000000
ovi  0.227645  0.000000  0.000000
ovo  0.084017  0.053009  0.000000
own  0.000000  0.143628  0.000000
oya  0.000000  0.000000  0.143628
oyc  0.143628  0.000000  0.000000
oye  0.143628  0.000000  0.000000
oyl  0.143628  0.000000  0.000000
oyn  0.000000  0.143628  0.000000
oyp  0.000000  0.000000  0.143628
oys  0.227645  0.000000  0.000000
oze  0.143628  0.000000  0.000000
paa  0.000000  0.143628  0.000000
pab  0.143628  0.000000  0.000000
pac  0.000000  0.000000  0.333493
pad  0.000000  0.000000  0.000000
pae  0.143628  0.000000  0.000000
pal  0.000000  0.000000  0.000000
pan  0.143628  0.000000  0.000000
par  0.000000  0.000000  0.000000
pas  0.287256  0.000000  0.000000
pci  0.000000  0.143628  0.000000
pec  0.053009  0.000000  0.053009
ped  0.000000  0.143628  0.000000
pel  0.143628  0.000000  0.000000
pen  0.000000  0.000000  0.000000
peq  0.053009  0.053009  0.000000
per  0.000000  0.000000  0.000000
pes  0.000000  0.143628  0.000000
pia  0.000000  0.000000  0.000000
pic  0.143628  0.000000  0.000000
pid  0.143628  0.000000  0.000000
pie  0.000000  0.143628  0.000000
pin  0.000000  0.143628  0.000000
pis  0.287256  0.000000  0.000000
pla  0.000000  0.084017  0.084017
pli  0.000000  0.000000  0.371273
plo  0.000000  0.106018  0.053009
plu  0.143628  0.000000  0.000000
pnc  0.000000  0.000000  0.143628
poc  0.000000  0.143628  0.000000
pod  0.000000  0.053009  0.053009
poe  0.143628  0.000000  0.000000
pol  0.000000  0.000000  0.143628
pom  0.143628  0.000000  0.000000
pon  0.053009  0.000000  0.123083
pop  0.000000  0.000000  0.143628
por  0.000000  0.000000  0.000000
pos  0.000000  0.053009  0.123083
pot  0.053009  0.053009  0.000000
poy  0.000000  0.000000  0.143628
pre  0.000000  0.000000  0.000000
pri  0.000000  0.000000  0.000000
pro  0.000000  0.000000  0.000000
prv  0.143628  0.000000  0.000000
prx  0.143628  0.000000  0.000000
pta  0.000000  0.143628  0.000000
pti  0.053009  0.106018  0.000000
pto  0.000000  0.227645  0.000000
ptu  0.000000  0.143628  0.000000
pue  0.000000  0.000000  0.000000
pul  0.143628  0.000000  0.000000
pun  0.000000  0.000000  0.227645
pus  0.143628  0.000000  0.000000
que  0.000000  0.000000  0.000000
qui  0.000000  0.000000  0.000000
qut  0.143628  0.000000  0.000000
raa  0.000000  0.000000  0.000000
rab  0.106018  0.084017  0.000000
rac  0.053009  0.106018  0.000000
rad  0.000000  0.000000  0.000000
rae  0.000000  0.053009  0.053009
raf  0.000000  0.143628  0.000000
rai  0.053009  0.000000  0.053009
ral  0.000000  0.000000  0.000000
ram  0.123083  0.123083  0.000000
ran  0.000000  0.000000  0.000000
rap  0.084017  0.000000  0.084017
raq  0.000000  0.000000  0.227645
rar  0.000000  0.000000  0.000000
ras  0.000000  0.000000  0.000000
rat  0.000000  0.000000  0.000000
rav  0.000000  0.084017  0.053009
ray  0.053009  0.000000  0.053009
raz  0.000000  0.143628  0.000000
rba  0.143628  0.000000  0.000000
rbi  0.000000  0.000000  0.143628
rbo  0.000000  0.000000  0.000000
rbu  0.000000  0.000000  0.143628
rca  0.000000  0.000000  0.000000
rce  0.143628  0.000000  0.000000
rch  0.053009  0.053009  0.000000
rci  0.053009  0.053009  0.000000
rco  0.333493  0.000000  0.000000
rda  0.148814  0.053009  0.000000
rde  0.106018  0.000000  0.106018
rdi  0.143628  0.000000  0.000000
rdo  0.143628  0.000000  0.000000
rdu  0.000000  0.053009  0.053009
rea  0.000000  0.000000  0.000000
rec  0.000000  0.000000  0.000000
red  0.000000  0.053009  0.084017
ree  0.106018  0.106018  0.000000
ref  0.000000  0.000000  0.333493
reg  0.000000  0.106018  0.084017
rej  0.000000  0.143628  0.000000
rel  0.084017  0.053009  0.000000
rem  0.106018  0.084017  0.000000
ren  0.000000  0.000000  0.000000
rep  0.000000  0.143628  0.000000
req  0.000000  0.053009  0.053009
rer  0.227645  0.000000  0.000000
res  0.000000  0.000000  0.000000
ret  0.053009  0.106018  0.000000
rev  0.000000  0.000000  0.287256
rey  0.143628  0.000000  0.000000
rez  0.000000  0.000000  0.287256
rfa  0.000000  0.143628  0.000000
rfi  0.053009  0.053009  0.000000
rfu  0.000000  0.000000  0.143628
rga  0.053009  0.000000  0.084017
rgo  0.053009  0.053009  0.000000
rgu  0.000000  0.000000  0.455289
rhu  0.000000  0.143628  0.000000
ria  0.053009  0.106018  0.000000
rib  0.000000  0.000000  0.000000
ric  0.000000  0.000000  0.143628
rid  0.000000  0.143628  0.000000
rie  0.000000  0.000000  0.333493
ril  0.143628  0.000000  0.000000
rim  0.137026  0.000000  0.053009
rin  0.053009  0.000000  0.084017
rio  0.000000  0.000000  0.000000
rip  0.000000  0.371273  0.000000
riq  0.287256  0.000000  0.000000
rir  0.000000  0.143628  0.000000
ris  0.084017  0.053009  0.000000
rit  0.053009  0.053009  0.000000
riz  0.143628  0.000000  0.000000
rla  0.000000  0.106018  0.123083
rle  0.084017  0.053009  0.000000
rlo  0.084017  0.106018  0.000000
rma  0.000000  0.000000  0.000000
rme  0.000000  0.000000  0.000000
rmi  0.053009  0.000000  0.084017
rmo  0.000000  0.000000  0.143628
rms  0.000000  0.000000  0.227645
rna  0.000000  0.227645  0.000000
rno  0.000000  0.000000  0.000000
rnu  0.143628  0.000000  0.000000
roa  0.106018  0.000000  0.084017
rob  0.000000  0.000000  0.143628
roc  0.000000  0.000000  0.000000
rod  0.148814  0.000000  0.123083
roe  0.053009  0.000000  0.084017
rof  0.287256  0.000000  0.000000
roh  0.000000  0.143628  0.000000
rol  0.000000  0.000000  0.143628
rom  0.227645  0.000000  0.000000
ron  0.123083  0.106018  0.000000
rop  0.053009  0.053009  0.000000
ror  0.143628  0.000000  0.000000
ros  0.168034  0.106018  0.000000
rot  0.053009  0.000000  0.123083
rov  0.084017  0.053009  0.000000
row  0.000000  0.143628  0.000000
roy  0.143628  0.000000  0.000000
rpa  0.000000  0.000000  0.143628
rpo  0.000000  0.053009  0.084017
rpr  0.000000  0.000000  0.000000
rqu  0.000000  0.000000  0.000000
rra  0.000000  0.000000  0.000000
rre  0.000000  0.143628  0.000000
rri  0.000000  0.143628  0.000000
rro  0.000000  0.143628  0.000000
rru  0.143628  0.000000  0.000000
rse  0.000000  0.000000  0.227645
rsi  0.000000  0.106018  0.084017
rso  0.000000  0.106018  0.053009
rsu  0.000000  0.084017  0.123083
rta  0.000000  0.000000  0.000000
rtc  0.000000  0.000000  0.227645
rte  0.000000  0.000000  0.000000
rti  0.053009  0.106018  0.000000
rto  0.053009  0.084017  0.000000
rub  0.227645  0.000000  0.000000
ruc  0.000000  0.000000  0.143628
rug  0.143628  0.000000  0.000000
rum  0.143628  0.000000  0.000000
run  0.000000  0.053009  0.137026
rut  0.000000  0.000000  0.227645
rvu  0.143628  0.000000  0.000000
rxi  0.143628  0.000000  0.000000
ryc  0.000000  0.000000  0.143628
rye  0.143628  0.000000  0.000000
ryl  0.000000  0.143628  0.000000
rym  0.143628  0.000000  0.000000
rza  0.053009  0.053009  0.000000
rzo  0.000000  0.143628  0.000000
sab  0.000000  0.000000  0.000000
sac  0.000000  0.000000  0.000000
sad  0.000000  0.000000  0.000000
saf  0.000000  0.000000  0.143628
sai  0.000000  0.143628  0.000000
sal  0.000000  0.000000  0.000000
sam  0.000000  0.143628  0.000000
san  0.000000  0.000000  0.000000
sao  0.000000  0.000000  0.000000
sap  0.000000  0.053009  0.053009
saq  0.000000  0.143628  0.000000
sar  0.000000  0.000000  0.000000
sas  0.000000  0.000000  0.143628
say  0.000000  0.000000  0.143628
saz  0.000000  0.000000  0.227645
sba  0.143628  0.000000  0.000000
sbe  0.000000  0.000000  0.143628
sbi  0.000000  0.000000  0.143628
sbl  0.000000  0.000000  0.143628
sbo  0.143628  0.000000  0.000000
sca  0.000000  0.000000  0.000000
sce  0.000000  0.084017  0.053009
sch  0.143628  0.000000  0.000000
sci  0.000000  0.000000  0.333493
sco  0.000000  0.000000  0.000000
scp  0.143628  0.000000  0.000000
scr  0.000000  0.000000  0.000000
scu  0.000000  0.000000  0.000000
sda  0.000000  0.227645  0.000000
sde  0.000000  0.000000  0.000000
sdi  0.000000  0.000000  0.000000
sdo  0.084017  0.053009  0.000000
sdu  0.000000  0.143628  0.000000
sea  0.084017  0.084017  0.000000
seb  0.000000  0.143628  0.000000
sec  0.227645  0.000000  0.000000
sed  0.106018  0.000000  0.106018
see  0.000000  0.000000  0.000000
sef  0.143628  0.000000  0.000000
seg  0.227645  0.000000  0.000000
sel  0.000000  0.123083  0.106018
sem  0.084017  0.053009  0.000000
sen  0.000000  0.000000  0.000000
seo  0.053009  0.000000  0.053009
sep  0.084017  0.000000  0.053009
seq  0.143628  0.000000  0.000000
ser  0.106018  0.000000  0.123083
ses  0.000000  0.000000  0.000000
set  0.000000  0.227645  0.000000
sev  0.000000  0.000000  0.143628
sex  0.053009  0.053009  0.000000
sfa  0.053009  0.053009  0.000000
sfi  0.143628  0.000000  0.000000
sfu  0.000000  0.227645  0.000000
sga  0.000000  0.053009  0.053009
sgo  0.053009  0.000000  0.053009
sgu  0.143628  0.000000  0.000000
sha  0.000000  0.000000  0.227645
she  0.000000  0.143628  0.000000
shi  0.143628  0.000000  0.000000
sho  0.000000  0.143628  0.000000
sia  0.053009  0.053009  0.000000
sib  0.000000  0.000000  0.000000
sic  0.000000  0.000000  0.227645
sid  0.084017  0.053009  0.000000
sie  0.000000  0.000000  0.000000
sig  0.000000  0.053009  0.084017
sil  0.000000  0.000000  0.143628
sim  0.053009  0.106018  0.000000
sin  0.000000  0.000000  0.000000
sio  0.000000  0.143628  0.000000
sip  0.143628  0.000000  0.000000
siq  0.287256  0.000000  0.000000
sis  0.084017  0.000000  0.053009
sit  0.000000  0.000000  0.000000
sju  0.143628  0.000000  0.000000
sla  0.000000  0.000000  0.000000
sle  0.053009  0.084017  0.000000
sli  0.084017  0.000000  0.053009
sll  0.143628  0.000000  0.000000
slo  0.053009  0.000000  0.053009
slp  0.143628  0.000000  0.000000
sma  0.106018  0.106018  0.000000
sme  0.123083  0.000000  0.053009
smi  0.000000  0.000000  0.000000
smo  0.000000  0.000000  0.000000
sms  0.143628  0.000000  0.000000
smu  0.000000  0.000000  0.000000
sna  0.000000  0.000000  0.143628
sni  0.000000  0.143628  0.000000
sno  0.053009  0.123083  0.000000
sob  0.227645  0.000000  0.000000
soc  0.000000  0.053009  0.053009
sod  0.000000  0.000000  0.227645
soe  0.000000  0.143628  0.000000
sof  0.143628  0.000000  0.000000
soj  0.000000  0.143628  0.000000
sol  0.000000  0.287256  0.000000
som  0.000000  0.227645  0.000000
son  0.053009  0.159026  0.000000
sop  0.227645  0.000000  0.000000
soq  0.143628  0.000000  0.000000
sor  0.106018  0.106018  0.000000
sos  0.000000  0.106018  0.084017
sot  0.227645  0.000000  0.000000
sou  0.000000  0.143628  0.000000
soy  0.143628  0.000000  0.000000
spa  0.000000  0.000000  0.000000
